slope_deg,ndvi,rainfall_mm,dist_road_m,dist_stream_m,soil_clay_pct,risk_score,risk_class
4.4139075,0.40338388,280.40546,0.0,845.34015,34.082275,0.30920246,Medium
6.357041,0.45869818,280.0374,0.0,831.9255,34.158386,0.30048352,Medium
8.133203,0.4846292,279.66934,30.0,816.08826,34.234493,0.2041094,Low
9.819619,0.5103558,279.30127,42.426407,798.81165,34.3106,0.20332651,Low
9.382577,0.43041334,278.9332,67.08204,782.30426,34.386707,0.2279796,Low
8.983109,0.38370338,278.56512,94.86833,766.61597,34.46282,0.24178241,Low
9.072084,0.40740415,278.19705,123.69317,751.79785,34.538925,0.2340475,Low
11.039081,0.4791195,277.82898,150.0,737.9024,34.615032,0.21966031,Low
9.770466,0.42674702,277.46094,152.97058,724.9828,34.691143,0.23129445,Low
9.604754,0.41569954,277.09283,161.55495,713.09186,34.76725,0.23441534,Low
8.138085,0.44746354,276.72476,150.0,702.282,34.843357,0.21607415,Low
7.3781586,0.45667276,276.3567,120.0,692.60376,34.919468,0.20931141,Low
21.17054,0.51155347,275.98862,90.0,684.1052,34.995575,0.2628263,Medium
25.47418,0.51839656,275.62054,60.0,676.8309,35.071682,0.28366953,Medium
11.193972,0.51821196,275.25244,30.0,670.8204,35.14779,0.21103948,Low
11.199849,0.46219227,274.88437,0.0,666.1081,35.2239,0.32750314,Medium
13.35226,0.4700805,274.5163,0.0,662.7217,35.300007,0.33622205,Medium
7.152288,0.4596105,274.1482,0.0,660.68146,35.376114,0.30769825,Medium
3.0644004,0.4529612,273.78012,30.0,660.0,35.452225,0.19196203,Low
13.053009,0.39025477,273.41202,0.0,660.0,35.52833,0.3628043,Medium
11.84206,0.4063516,273.04395,0.0,660.0,35.60444,0.3511478,Medium
2.9840786,0.4304614,272.67584,30.0,660.0,35.68055,0.19992548,Low
13.09771,0.4648706,272.30777,60.0,660.68146,35.756657,0.23944266,Low
17.513,0.510596,271.9397,90.0,662.7217,35.832764,0.24638082,Low
14.640423,0.47275883,271.5716,120.0,666.1081,35.908875,0.24437357,Low
9.238465,0.4874916,271.2035,150.0,670.8204,35.98498,0.21115899,Low
8.364144,0.4898069,270.8354,123.69317,676.8309,36.06109,0.20614725,Low
9.2581625,0.4529095,270.4673,94.86833,684.1052,36.137196,0.22397783,Low
5.0420723,0.45860094,270.09918,67.08204,692.60376,36.213306,0.20065582,Low
6.6311903,0.49339667,269.73108,42.426407,702.282,36.289413,0.19799313,Low
7.4895334,0.46879977,269.36298,30.0,713.09186,36.36552,0.21207985,Low
9.342938,0.41903472,268.9949,30.0,724.9828,36.44163,0.23910832,Low
10.49722,0.48824567,268.6268,30.0,737.9024,36.51774,0.2214788,Low
8.397784,0.49091062,268.2587,42.426407,751.79785,36.593845,0.20888998,Low
7.05104,0.4901385,267.89056,42.426407,766.61597,36.669956,0.20233661,Low
6.697299,0.49145302,267.52246,30.0,782.30426,36.746063,0.20116833,Low
7.5082917,0.46908066,267.15436,30.0,798.81165,36.82217,0.2133163,Low
9.010031,0.46646023,266.78625,30.0,816.08826,36.898277,0.22225913,Low
6.2900743,0.4302999,266.41815,30.0,831.9255,36.97439,0.22074097,Low
1.2556232,0.44589284,266.05002,42.426407,845.34015,37.050495,0.18838598,Low
6.60451,0.49538267,265.68192,42.426407,859.59296,37.126602,0.19943604,Low
6.075221,0.39398208,265.3138,30.0,874.64276,37.202713,0.23275846,Low
5.0485287,0.29090208,264.94568,30.0,890.44934,37.27882,0.2631405,Medium
8.049045,0.38869134,264.57758,0.0,906.97296,37.354927,0.34220433,Medium
10.160557,0.46689537,264.20947,30.0,924.1753,37.419117,0.22938043,Low
10.691326,0.5001538,263.84134,60.0,942.0191,37.478943,0.21906301,Low
7.3655024,0.46179783,263.4732,90.0,960.4686,37.53877,0.21436042,Low
7.933221,0.4688869,263.1051,120.0,979.4897,37.598595,0.21457225,Low
8.759691,0.511938,262.73697,150.0,999.04956,37.65842,0.20384623,Low
8.20288,0.53682375,262.36884,180.0,1019.11725,37.718246,0.19222036,Low
7.1275277,0.51120526,262.00073,210.0,1039.6635,37.778072,0.19532958,Low
6.610953,0.53264356,261.63257,240.0,1060.6602,37.8379,0.18515278,Low
14.945134,0.55541724,261.26443,240.0,1082.0813,37.897724,0.220745,Low
19.183342,0.46037316,325.0795,351.141,1260.0,35.804348,0.40269935,Medium
19.966831,0.4749289,325.02097,342.0526,1260.0,34.78772,0.38666302,Medium
19.356356,0.54951495,324.96246,335.4102,1260.357,34.84918,0.35853457,Medium
20.09306,0.5912098,324.90396,323.1099,1261.4277,34.91064,0.34877676,Medium
12.649139,0.5782596,324.84543,313.2092,1263.2102,34.972103,0.315179,Medium
7.089204,0.58979064,324.78696,284.60498,1265.7014,35.033566,0.28299263,Medium
12.5217,0.58834743,324.72842,256.3201,1268.8972,35.095024,0.31262705,Medium
8.522126,0.47555864,324.66992,228.47319,1272.7922,35.156487,0.33144823,Medium
5.4123416,0.4707363,324.61142,201.24612,1277.3801,35.21795,0.31770667,Medium
8.181466,0.42066112,324.5529,174.92856,1282.6534,35.279408,0.3502463,Medium
7.164091,0.41906422,324.4944,150.0,1288.6039,35.34087,0.3463432,Medium
2.2168164,0.44861156,324.43588,127.27922,1295.222,35.402332,0.3112278,Medium
2.7302723,0.42566866,324.37738,108.16654,1302.4976,35.463795,0.32271084,Medium
7.2333064,0.38008186,324.31888,84.85281,1310.4198,35.525253,0.36292318,Medium
11.011235,0.45085818,324.26038,60.0,1317.953,35.586716,0.3594692,Medium
9.638551,0.44165963,324.20184,30.0,1324.4244,35.64818,0.35782754,Medium
6.690548,0.4477929,324.14337,0.0,1331.5404,35.709637,0.43800762,Medium
5.67493,0.46605572,324.08484,30.0,1339.2909,35.7711,0.33026105,Medium
6.592255,0.4496789,324.02637,42.426407,1347.6647,35.83256,0.34052655,Medium
5.7841086,0.48617777,323.96783,30.0,1356.6503,35.894024,0.32541355,Medium
5.176407,0.47710016,323.90936,30.0,1366.2357,35.955482,0.326132,Medium
6.9199123,0.3799153,323.85083,30.0,1376.4083,36.016945,0.3694857,Medium
8.336638,0.293163,323.79233,30.0,1387.1554,36.078407,0.40753877,Medium
7.943906,0.2971885,323.73383,42.426407,1398.4635,36.13987,0.4039375,Medium
12.830138,0.4635531,323.67532,67.08204,1410.3191,36.20133,0.37200528,Medium
18.859394,0.5402847,323.61682,94.86833,1422.7087,36.26279,0.37734082,Medium
17.849142,0.5763893,323.5583,123.69317,1435.6183,36.324253,0.36014336,Medium
12.062058,0.4780924,323.49982,152.97058,1449.0342,36.38571,0.3644443,Medium
4.14518,0.30954432,323.44128,182.48288,1462.9423,36.447174,0.38189843,Medium
8.578587,0.4043661,323.38278,212.13203,1477.3286,36.508636,0.37302387,Medium
20.146105,0.5125371,323.32428,241.86774,1492.1796,36.5701,0.3967815,Medium
24.992157,0.54649395,323.26578,271.66156,1507.4813,36.631557,0.4110703,Medium
26.88836,0.5411225,323.2073,301.49628,1523.2202,36.69302,0.42353648,Medium
29.68508,0.530719,323.1488,276.58633,1539.3829,36.754482,0.44250065,Medium
34.376072,0.53085697,323.09027,247.38634,1555.9563,36.815945,0.46772528,Medium
29.60646,0.5410679,323.0318,218.40329,1572.9272,36.877403,0.44013736,Medium
17.961552,0.5483949,322.97327,189.73666,1590.283,36.938866,0.37769368,Medium
21.121649,0.5461567,322.9148,161.55495,1608.0112,37.000328,0.39580017,Medium
19.66175,0.53305244,322.8563,134.16408,1626.0996,37.061787,0.39358565,Medium
11.888264,0.52705693,322.7978,108.16654,1644.5364,37.12325,0.35603747,Medium
9.292685,0.5040331,322.7393,84.85281,1663.3099,37.18471,0.35144222,Medium
16.938963,0.49091348,322.6808,60.0,1682.4089,37.246174,0.39708588,Medium
9.1554165,0.4622128,322.6223,30.0,1701.8225,37.307632,0.36872393,Medium
8.759277,0.4874291,322.56378,0.0,1721.54,37.369095,0.45563757,Medium
16.445038,0.5453894,322.5053,30.0,1741.551,37.430557,0.37959814,Medium
18.169336,0.5535126,322.44678,60.0,1761.8456,37.445316,0.38427573,Medium
20.296452,0.5231515,322.3883,90.0,1782.4141,37.427193,0.40488356,Medium
22.828278,0.5116402,322.3298,120.0,1803.2471,37.409073,0.4213735,Medium
26.728758,0.48563704,322.2713,150.0,1824.3354,37.39095,0.45010668,Medium
24.99824,0.42562333,322.21283,169.70563,1845.6707,37.37283,0.4612771,Medium
13.380137,0.42537707,322.1543,150.0,1867.244,37.354706,0.40041998,Medium
10.206003,0.43364605,322.0958,134.16408,1889.0474,37.336586,0.380677,Medium
17.577845,0.49088407,322.03732,123.69317,1911.073,37.318462,0.3990523,Medium
21.561363,0.5419511,321.97882,94.86833,1933.3132,37.300343,0.40205878,Medium
23.048159,0.52830875,321.92032,67.08204,1955.7607,37.28222,0.41453102,Medium
19.768425,0.5039743,321.86185,42.426407,1978.4084,37.2641,0.4062331,Medium
14.13908,0.46615708,321.58597,30.0,2001.2496,37.23818,0.38976178,Medium
10.459636,0.4405619,321.2185,0.0,2024.2777,37.20919,0.4749658,Medium
11.826541,0.42536315,320.851,30.0,2047.4862,37.1802,0.3890846,Medium
14.906792,0.42596686,320.48355,42.426407,2070.8694,37.15121,0.40268272,Medium
17.496723,0.48721305,320.11606,67.08204,2094.4211,37.12222,0.3929089,Medium
18.99864,0.5301815,319.74857,84.85281,2118.136,37.09323,0.3842905,Medium
17.538872,0.49439308,319.3811,108.16654,2142.0083,37.06424,0.387425,Medium
16.114378,0.40917927,319.0136,120.0,2166.0332,37.03525,0.40793982,Medium
18.855818,0.40739965,318.64612,120.0,2190.2056,37.00626,0.42151633,Medium
21.900505,0.47884926,318.27863,120.0,2214.5203,36.977272,0.4114329,Medium
22.951937,0.5255668,317.91113,90.0,2238.973,36.94828,0.3997495,Medium
21.611609,0.47184962,317.54364,60.0,2263.559,36.888958,0.4100308,Medium
19.695995,0.4922825,317.17615,30.0,2288.2744,36.8255,0.39273846,Medium
18.476274,0.42368424,316.8087,0.0,2313.1147,36.762043,0.5050893,High
12.509909,0.42022988,316.44116,30.0,2338.0762,36.698586,0.37639835,Medium
7.0878077,0.44316983,316.07367,42.426407,2363.1548,36.635128,0.33743712,Medium
14.246688,0.44004622,315.70618,67.08204,2388.3467,36.571667,0.373178,Medium
15.24345,0.46982825,315.33868,94.86833,2413.6487,36.50821,0.36584044,Medium
15.23286,0.47894898,314.9712,123.69317,2439.0571,36.44475,0.36055475,Medium
15.38304,0.5238558,314.6037,150.0,2464.5688,36.381294,0.343874,Medium
16.654736,0.5074502,314.23618,161.55495,2490.1807,36.317837,0.35427052,Medium
19.16592,0.49669236,313.86868,174.92856,2515.8894,36.25438,0.36918652,Medium
22.113115,0.56322587,313.5012,192.09373,2541.6924,36.190918,0.359731,Medium
22.648458,0.5827815,313.13367,212.13203,2567.5864,36.12746,0.35388902,Medium
24.070646,0.5256462,312.76617,216.33308,2593.5688,36.064003,0.37914822,Medium
23.990273,0.47749296,312.39865,201.24612,2619.6375,36.000546,0.39351657,Medium
22.79019,0.52220565,312.03113,189.73666,2645.789,35.937088,0.37002882,Medium
21.671143,0.4857045,311.66364,182.48288,2672.0217,35.87363,0.3749489,Medium
10.822393,0.47700495,311.29614,180.0,2698.3328,35.81017,0.31951743,Medium
6.5778794,0.4740252,310.92862,180.0,2724.7202,35.74671,0.296558,Medium
9.173781,0.46370894,310.5611,180.0,2751.1816,35.683254,0.31181046,Medium
7.602484,0.4662429,310.19357,182.48288,2777.7148,35.619797,0.30088782,Medium
4.2735014,0.51715404,309.82605,189.73666,2804.318,35.55634,0.26410744,Medium
7.1107674,0.49570307,309.45853,182.48288,2830.9893,35.49288,0.28447792,Medium
11.181083,0.4744386,309.091,180.0,2823.349,35.42942,0.31120357,Medium
14.274546,0.5200544,308.7235,180.0,2794.3516,35.365963,0.30977294,Medium
12.269718,0.51529497,308.356,180.0,2765.3752,35.302505,0.29911116,Medium
8.708579,0.47890267,307.98843,182.48288,2736.421,35.239048,0.291227,Medium
9.150041,0.5028718,307.62094,189.73666,2707.4895,35.17559,0.28340304,Medium
12.973554,0.49952504,307.2534,201.24612,2678.5818,35.112133,0.30262798,Medium
18.151484,0.47834945,306.88586,189.73666,2649.698,35.04867,0.3351236,Medium
18.344273,0.50416887,306.51837,182.48288,2620.8396,34.985214,0.32540616,Medium
17.012417,0.49133566,306.15082,180.0,2592.0068,34.921757,0.3210454,Medium
14.411111,0.4469514,305.7833,180.0,2563.2012,34.8583,0.32093075,Medium
12.791529,0.43378058,305.41577,180.0,2534.423,34.79484,0.315178,Medium
13.279494,0.45562595,305.04822,180.0,2505.6736,34.731384,0.3083493,Medium
14.866506,0.47878665,304.6807,180.0,2476.9539,34.667923,0.30680045,Medium
18.27968,0.53994405,304.31314,174.92856,2448.2646,34.604465,0.30169636,Medium
18.35202,0.5414284,303.94562,161.55495,2419.6074,34.541008,0.2997649,Medium
17.923183,0.49869365,303.57806,152.97058,2390.9832,34.47755,0.3104487,Medium
15.250353,0.49020877,303.21054,150.0,2362.3928,34.414093,0.2975994,Medium
11.956857,0.48083186,302.843,150.0,2333.8381,34.350636,0.28180698,Medium
14.398878,0.4640572,302.47543,150.0,2305.3198,34.287178,0.29848394,Medium
23.596292,0.4862915,302.1079,150.0,2276.8398,34.223717,0.33695427,Medium
29.6847,0.5143207,301.74036,150.0,2248.3994,34.16026,0.35720897,Medium
26.700638,0.51861143,301.3728,150.0,2220.0,34.102367,0.33840147,Medium
23.62778,0.50110185,301.00525,150.0,2191.6433,34.04978,0.32672355,Medium
25.469866,0.43061087,300.6377,152.97058,2163.3308,33.997196,0.35893413,Medium
26.923307,0.47269082,300.27017,123.69317,2135.0645,33.944607,0.35048002,Medium
16.721432,0.53155875,299.90262,94.86833,2106.846,33.89202,0.27552783,Medium
5.5907135,0.53063816,299.53506,67.08204,2078.6775,33.839436,0.21652412,Low
13.433327,0.5249709,299.1675,42.426407,2050.5608,33.78685,0.25854003,Medium
18.131205,0.5522387,298.79996,30.0,2022.4984,33.73426,0.27288797,Medium
17.251095,0.4315277,298.4324,0.0,1994.4924,33.681675,0.40513477,Medium
10.766888,0.4083581,298.06482,30.0,1966.5452,33.62909,0.2806996,Medium
0.43407094,0.42352015,297.69727,60.0,1938.6593,33.576504,0.21829957,Low
10.857977,0.42619655,297.3297,90.0,1910.8375,33.56909,0.27019367,Medium
16.81436,0.443465,296.96216,120.0,1883.0825,33.576366,0.2942377,Medium
10.501877,0.49620587,296.59457,150.0,1855.3976,33.583637,0.24216206,Low
4.8551083,0.48639244,296.22702,180.0,1827.7855,33.59091,0.2151761,Low
12.360773,0.509595,295.85947,210.0,1800.25,33.598186,0.24545076,Low
15.317243,0.47042805,295.49188,240.0,1772.7944,33.60546,0.27351266,Medium
14.825004,0.46340826,295.12433,256.3201,1745.4226,33.612736,0.27253607,Medium
12.535267,0.45307592,294.75674,268.32816,1718.1385,33.62001,0.26333362,Medium
13.289729,0.47085145,294.3892,283.01944,1690.9465,33.627285,0.26032072,Medium
15.406208,0.50295997,294.0216,295.46573,1663.851,33.63456,0.2594767,Medium
11.266483,0.51760215,293.65405,308.8689,1636.8567,33.64183,0.23201793,Low
6.6501374,0.5061408,293.28647,324.4996,1609.969,33.649105,0.21106978,Low
17.07602,0.5325242,292.91888,342.0526,1583.193,33.65638,0.25554448,Medium
22.074396,0.5376915,292.5513,361.24783,1556.5347,33.663654,0.27901995,Medium
22.76856,0.510909,292.18372,381.83768,1530.0,33.67093,0.2910561,Medium
23.1841,0.5453209,291.81616,403.60873,1503.5957,33.678204,0.28054613,Medium
18.875917,0.5622835,291.44858,426.38013,1477.3286,33.68548,0.25141042,Medium
25.462137,0.5368833,291.081,450.0,1451.2064,33.692753,0.29370877,Medium
27.362524,0.5436094,290.7134,474.34164,1425.2368,33.700024,0.3004905,Medium
18.804722,0.5197233,290.34583,499.2995,1399.4285,33.7073,0.26326984,Medium
11.911836,0.503886,289.97824,510.8816,1373.7904,33.714573,0.23196584,Low
13.650008,0.50604403,289.61066,480.93658,1348.3323,33.721848,0.23949966,Low
16.307138,0.53443795,289.24304,450.9989,1323.0646,33.729122,0.24278538,Low
14.256938,0.54580957,288.87546,421.07007,1297.9984,33.736397,0.22738488,Low
11.0435705,0.56629175,288.50787,391.15213,1273.1458,33.74367,0.20277876,Low
19.45221,0.5952596,288.1403,361.24783,1248.5192,33.750946,0.23587702,Low
20.704557,0.57518774,287.77267,331.36084,1224.1323,33.758217,0.24855198,Low
12.896951,0.49867862,287.4051,301.49628,1200.0,33.76549,0.23342438,Low
11.934752,0.46701065,287.03748,271.66156,1176.1377,33.772766,0.23855583,Low
12.705467,0.49278998,286.6699,241.86774,1152.5624,33.78004,0.23293403,Low
14.761056,0.4949595,286.3023,212.13203,1129.2919,33.787315,0.24216563,Low
16.636238,0.52351135,285.9347,182.48288,1106.3453,33.79459,0.2413805,Low
13.521037,0.55847234,285.56708,152.97058,1083.7435,33.801865,0.21238256,Low
6.884877,0.5169615,285.1995,123.69317,1061.5083,33.80914,0.19142532,Low
0.98228776,0.49362528,284.8319,94.86833,1039.6635,33.81641,0.1681188,Low
3.3340368,0.49825603,284.4643,67.08204,1018.23376,33.823685,0.1784159,Low
9.250585,0.49184397,284.09668,42.426407,997.2462,33.83096,0.21152411,Low
14.560284,0.46289334,283.72906,30.0,976.72925,33.838234,0.24932498,Low
14.355023,0.48901838,283.36148,0.0,956.71313,33.84551,0.33536115,Medium
13.130077,0.5153222,282.99384,30.0,937.23,33.852783,0.2221906,Low
11.640117,0.44382924,282.62622,30.0,918.31366,33.860058,0.2382609,Low
7.637154,0.3937081,282.2586,0.0,900.0,33.867332,0.33076817,Medium
3.611776,0.42692873,281.891,0.0,882.3265,33.874603,0.2975179,Medium
2.760263,0.35587925,281.52338,0.0,865.33234,33.881878,0.31676582,Medium
3.4401696,0.40096495,281.1558,0.0,849.0583,33.910267,0.30428186,Medium
7.6411924,0.43696305,280.78815,30.0,833.54663,33.986374,0.21708788,Low
12.394124,0.48297238,280.42053,30.0,818.84064,34.062485,0.22623506,Low
9.772346,0.4355125,280.05292,30.0,804.9845,34.13859,0.2291304,Low
7.2228537,0.44147906,279.6853,42.426407,792.0227,34.2147,0.21306245,Low
6.5955133,0.4637547,279.3177,67.08204,774.2093,34.29081,0.20149006,Low
6.5774035,0.48628455,278.95004,84.85281,757.1658,34.366917,0.19353865,Low
5.1944776,0.48955187,278.58243,108.16654,740.9453,34.443024,0.18516281,Low
5.142117,0.49432188,278.2148,134.16408,725.6032,34.519135,0.1832826,Low
8.248046,0.4969252,277.84717,161.55495,711.19617,34.59524,0.19867589,Low
6.8450236,0.49712428,277.47955,182.48288,697.7822,34.67135,0.19143145,Low
3.2178755,0.47635198,277.1119,182.48288,685.41956,34.74746,0.17988372,Low
5.7213097,0.46234804,276.74426,152.97058,674.16614,34.823566,0.19808759,Low
11.434146,0.48871657,276.37665,123.69317,664.0783,34.899673,0.21916498,Low
22.409454,0.5259658,276.009,94.86833,655.2099,34.97578,0.26403207,Medium
19.641352,0.5241867,275.6414,67.08204,647.611,35.05189,0.25084412,Medium
10.447009,0.487773,275.27374,42.426407,641.3267,35.128,0.21648036,Low
8.884617,0.4733941,274.9061,30.0,636.3961,35.204105,0.21442235,Low
12.634411,0.43317962,274.53845,30.0,632.8507,35.280216,0.24805614,Low
9.84141,0.4671711,274.1708,0.0,630.71387,35.356323,0.31889322,Medium
4.111376,0.48949322,273.80316,30.0,630.0,35.43243,0.18460536,Low
7.090513,0.43878365,273.43552,30.0,630.0,35.50854,0.2178356,Low
13.573808,0.31308284,273.06787,0.0,630.0,35.58465,0.39210746,Medium
17.34652,0.3887297,272.70023,30.0,630.0,35.660755,0.28900972,Medium
21.302263,0.47829384,272.33258,60.0,630.71387,35.736862,0.27739346,Medium
17.724527,0.50638306,271.96494,90.0,632.8507,35.812973,0.24871609,Low
11.148548,0.46383542,271.5973,120.0,636.3961,35.88908,0.2290146,Low
10.425176,0.48314944,271.2296,150.0,641.3267,35.965187,0.21862768,Low
14.398482,0.5095308,270.862,120.0,647.611,36.041298,0.23063369,Low
4.9655833,0.46040174,270.49432,90.0,655.2099,36.117405,0.19884212,Low
6.6296444,0.46092808,270.12668,60.0,664.0783,36.193512,0.20809013,Low
9.171841,0.48395228,269.75903,30.0,674.16614,36.269623,0.21521124,Low
6.5452685,0.4593885,269.39136,0.0,685.41956,36.34573,0.3070967,Medium
6.438889,0.51835835,269.0237,0.0,697.7822,36.421837,0.28642192,Medium
10.528498,0.506151,268.65604,0.0,711.19617,36.497944,0.31216997,Medium
9.43836,0.4375294,268.2884,30.0,725.6032,36.574055,0.2334308,Low
4.6375337,0.45884877,267.92072,30.0,740.9453,36.65016,0.20124504,Low
2.8190415,0.42385706,267.55304,0.0,757.1658,36.72627,0.30093974,Medium
6.128076,0.45126587,267.18536,0.0,774.2093,36.80238,0.30896017,Medium
9.071447,0.42602018,266.81772,0.0,792.0227,36.878487,0.333223,Medium
9.472973,0.41673836,266.45004,0.0,804.9845,36.954594,0.33872446,Medium
4.601732,0.40675426,266.0824,30.0,818.84064,37.030704,0.22004974,Low
5.440949,0.381543,265.71472,30.0,833.54663,37.10681,0.23332515,Low
10.339016,0.38518575,265.34705,0.0,849.0583,37.18292,0.35474056,Medium
5.392743,0.34569266,264.97937,0.0,865.33234,37.25903,0.34275877,Medium
6.576487,0.43789995,264.6117,30.0,882.3265,37.323193,0.2202687,Low
10.355986,0.4719918,264.24402,42.426407,900.0,37.38302,0.22727633,Low
13.8132715,0.47423565,263.87634,67.08204,918.31366,37.442844,0.24367028,Low
14.228926,0.42411184,263.50867,94.86833,937.23,37.50267,0.26265737,Medium
12.158892,0.48453012,263.141,123.69317,956.71313,37.562496,0.23075914,Low
10.398889,0.4992745,262.7733,152.97058,976.72925,37.622322,0.21631059,Low
11.31746,0.4791566,262.40564,182.48288,997.2462,37.682148,0.22790006,Low
11.377681,0.4703255,262.03793,212.13203,1018.23376,37.741974,0.23115003,Low
7.4541306,0.4964802,261.67026,241.86774,1039.6635,37.8018,0.20157757,Low
5.824709,0.5071908,261.30255,270.0,1061.5083,37.861626,0.18931073,Low
26.764776,0.52440554,325.05032,379.47333,1230.0,35.804348,0.4200851,Medium
22.562647,0.5186595,324.99176,371.0795,1230.0,34.872837,0.38629073,Medium
20.181637,0.56654686,324.93314,362.4914,1230.3658,34.9343,0.35812962,Medium
17.49671,0.5754355,324.8745,351.141,1231.4625,34.995758,0.34182826,Medium
9.067953,0.5684129,324.81592,323.1099,1233.2883,35.05722,0.3010645,Medium
11.294937,0.58649385,324.75732,295.46573,1235.8398,35.118683,0.3072376,Medium
15.593623,0.58287936,324.6987,268.32816,1239.1125,35.18014,0.33170116,Medium
5.157073,0.5775646,324.64014,241.86774,1243.101,35.241604,0.27989084,Medium
3.7380683,0.5173126,324.58148,216.33308,1247.7981,35.303066,0.29406506,Medium
8.104724,0.40059206,324.5229,192.09373,1253.1959,35.36453,0.35789427,Medium
11.194842,0.48006907,324.4643,169.70563,1259.2855,35.425987,0.3474458,Medium
6.677915,0.48405087,324.4057,150.0,1266.0569,35.48745,0.32334656,Medium
3.2250829,0.44282925,324.3471,120.0,1273.4991,35.548912,0.32046747,Medium
8.181181,0.42731658,324.28848,90.0,1281.6006,35.61037,0.35270017,Medium
13.066411,0.4308783,324.2299,60.0,1288.6039,35.671833,0.37825686,Medium
11.987394,0.42799866,324.1713,30.0,1295.222,35.733295,0.37596884,Medium
8.988715,0.42701647,324.1127,0.0,1302.4976,35.794758,0.45833698,Medium
7.768807,0.4309763,324.05408,0.0,1310.4198,35.856216,0.45136753,Medium
8.275407,0.46191806,323.9955,30.0,1318.9769,35.91768,0.3471911,Medium
7.622168,0.48799846,323.9369,0.0,1328.1566,35.97914,0.4324656,Medium
6.1600065,0.4623165,323.8783,0.0,1337.9462,36.040604,0.43444994,Medium
8.93605,0.3766606,323.8197,0.0,1348.3323,36.102062,0.47921565,Medium
10.246559,0.3243253,323.7611,0.0,1359.3013,36.163525,0.5048509,High
6.736482,0.3932197,323.7025,30.0,1370.8391,36.224987,0.36663902,Medium
9.370384,0.4216242,323.6439,60.0,1382.9316,36.286446,0.3697581,Medium
18.79569,0.4924273,323.5853,90.0,1395.5645,36.347908,0.39473754,Medium
20.981691,0.50827116,323.5267,120.0,1408.7228,36.40937,0.40116566,Medium
13.305906,0.44941103,323.4681,150.0,1422.3923,36.470833,0.38200837,Medium
6.878393,0.43750593,323.40952,180.0,1436.5583,36.53229,0.35323182,Medium
11.657175,0.45979533,323.35092,210.0,1451.2064,36.593754,0.37115768,Medium
15.52616,0.5074509,323.2923,240.0,1466.3219,36.655216,0.37561336,Medium
20.880045,0.5506839,323.2337,270.0,1481.8906,36.71668,0.38935262,Medium
28.014242,0.53297573,323.1751,300.0,1497.8986,36.778137,0.4333943,Medium
31.97875,0.5260877,323.11652,284.60498,1514.3315,36.8396,0.45722646,Medium
33.604317,0.5356164,323.05792,256.3201,1531.176,36.901062,0.46321926,Medium
29.341208,0.5335477,322.99933,228.47319,1548.4186,36.96252,0.44249982,Medium
21.209332,0.5496683,322.94073,201.24612,1566.046,37.023983,0.39534077,Medium
19.573122,0.5398068,322.88214,174.92856,1584.0454,37.085445,0.39103776,Medium
16.291449,0.5166726,322.82355,150.0,1602.4044,37.146908,0.38274613,Medium
14.520099,0.5080701,322.76495,120.0,1621.1107,37.208366,0.37739444,Medium
16.472095,0.49937835,322.70636,90.0,1640.1525,37.26983,0.3916049,Medium
13.940475,0.4791848,322.64777,60.0,1659.518,37.33129,0.3866595,Medium
3.8059802,0.44257796,322.58917,30.0,1679.1963,37.392754,0.34875882,Medium
6.247024,0.47906673,322.53058,0.0,1699.1763,37.454212,0.4465868,Medium
14.341892,0.5708123,322.472,30.0,1719.4476,37.468838,0.36034584,Medium
17.348032,0.5605599,322.4134,60.0,1740.0,37.450714,0.3775598,Medium
22.305477,0.48174635,322.35483,90.0,1760.8237,37.432594,0.42963338,Medium
25.57824,0.4608719,322.2962,120.0,1781.909,37.41447,0.45321548,Medium
27.219793,0.44706288,322.23764,150.0,1803.2471,37.39635,0.46596158,Medium
26.049904,0.46510696,322.17902,180.0,1824.8287,37.378227,0.45311627,Medium
19.40272,0.49607494,322.12045,174.92856,1846.6456,37.360107,0.4073699,Medium
11.858854,0.44907272,322.06183,161.55495,1868.6893,37.341984,0.38385278,Medium
15.572731,0.44883573,322.00327,134.16408,1890.9521,37.323864,0.40302026,Medium
19.159979,0.50404096,321.94467,108.16654,1913.4263,37.30574,0.40246776,Medium
20.448362,0.5251221,321.88605,84.85281,1936.1044,37.28762,0.4017584,Medium
20.130625,0.52912736,321.82748,67.08204,1958.9794,37.269497,0.39861217,Medium
19.15283,0.50042325,321.55148,42.426407,1982.0444,37.243565,0.40317473,Medium
16.268028,0.414402,321.18445,30.0,2005.293,37.214573,0.41736513,Medium
8.706397,0.3861341,320.8174,0.0,2028.7188,37.185585,0.48324004,Medium
8.723336,0.40430942,320.45038,30.0,2052.3157,37.156593,0.37881392,Medium
13.233433,0.4761394,320.0833,42.426407,2076.0781,37.127605,0.37532032,Medium
15.395744,0.50599444,319.7163,67.08204,2100.0,37.098614,0.37413746,Medium
16.470896,0.4985159,319.34924,84.85281,2124.0762,37.069626,0.3806828,Medium
17.476261,0.46663433,318.9822,90.0,2148.3018,37.040634,0.39551425,Medium
20.91906,0.4598134,318.61514,90.0,2172.6711,37.011646,0.4144883,Medium
22.06036,0.5043052,318.2481,90.0,2197.18,36.982655,0.40376914,Medium
21.13026,0.5198411,317.88107,90.0,2221.8235,36.953667,0.39222556,Medium
19.265959,0.4897948,317.51404,67.08204,2246.5974,36.924675,0.39189127,Medium
